X1,X2,Label
0.6787176531005451,0.10182290660215518,0
0.39325340909902246,-0.843471966123882,0
2.5360042394916102,0.7428488506752288,1
0.15783466435688534,0.00826982239633675,0
-1.0442659102041931,-0.33643634623081353,0
1.042412508801439,-1.8507125421603157,1
2.1959235814408045,1.6494663476055067,1
2.243140752754277,0.8806395015508093,1
0.10054829525548893,-0.7886278840779519,0
-0.3704025304539573,-2.037551818609235,1
0.40566622539470126,0.5179378976130109,0
1.8315049447763232,0.8975537364081118,1
-1.1314756684243543,-0.4739187884478633,0
0.8432029297275612,0.218151599291301,1
0.5102621696020102,1.3505089376084483,0
0.7433544363018143,-0.9848551571219798,1
1.4000906495765977,0.08520061647063432,1
-0.7833775138494548,-1.20170769058749,1
1.858317988500474,-0.1635630588253051,1
-0.8744981060605225,-1.3752376203256467,0
2.0148477957253967,1.0625828789976228,1
-0.2691912050200677,-0.35089356593692167,0
-0.5320041046742143,-0.4147831645170278,0
2.1231950253623513,-0.13974792532287364,1
0.9132935478258262,1.2709365965992006,0
0.9314437602688534,0.16005789874158466,0
0.18080931491248164,-0.6360636820127934,1
0.962467058693534,0.49137809092271634,1
0.491436250203865,0.05386272711120708,0
2.3072003898912548,1.3446234532825214,1
1.1782642594431545,0.1460578178662273,1
0.051174660398766614,-0.4667728300858012,1
0.12083749402682309,0.9809540871130776,0
0.5084179755274983,-0.9588412321665756,1
0.8912533512686687,-0.33672014639471626,1
-0.178292245801835,-1.1830580092423164,1
-0.052446950398437005,0.16520710164711502,0
2.420302896514613,1.1746602501990246,1
0.39332371923170195,-0.201283927106045,0
1.1532204624420803,0.6364894792944452,0
-0.20034381783413283,-0.6348741167772048,0
1.437329631657435,-0.5537645856143781,1
1.2710577409901176,-0.08003191434378669,1
0.6431273790615254,0.2547413736927008,0
-0.9115244866282579,-1.4619186448183596,1
2.4948965347675722,1.5112206064479243,1
0.8322627242836054,0.20432311752334795,1
0.39392757676493395,0.40662424566493793,0
0.01512228044825048,-0.8754273218019148,1
0.7402162261934758,1.0927664957901526,1
0.30182743807459966,0.16196384301319403,0
0.46528191955286385,0.09281134852924953,0
1.0742233423488508,0.5580322758564242,1
-0.5513870041468553,-0.643883629969177,0
0.44895327282066916,0.09939497578782734,0
0.664336361013231,-0.18947385627329405,1
1.046392974495697,-1.2304179905071275,1
3.355998182342658,2.7503299640697194,1
-0.4612539102839001,0.13581620072713793,0
1.03635403664439,-0.5806223841091448,1
-0.4788988521222798,-0.6580240013278762,0
0.16545938884652656,0.02511713949335632,1
-0.09245446858617072,-0.7489713120212922,0
0.34465254187241523,-1.230581240816218,1
2.0124778331056,1.348464397186159,1
0.46448583327618637,0.5535060419082835,0
1.179414273756171,-0.2768417587332404,1
1.1956270107885227,1.2615978294471921,0
0.2928218411776435,0.22763841827575548,0
-0.9224493360590182,-0.749711238776325,0
3.1927915225808787,2.393693029021554,1
-0.29317529447652196,-0.7001455489352802,0
-0.45121326606443896,-0.009363969111505837,0
0.5542301469752807,0.9118962265696874,0
-0.8896341604626286,-1.7053233169643651,0
1.8156678080795394,1.011819520556182,0
1.1555494522654055,0.16977391750983914,1
1.6655968475831515,0.3727096492620428,1
0.2349768749034492,-2.2640533865660504,1
1.47478440747494,-0.4061333313559129,1
1.8049296827858199,0.5280409326914517,1
1.1570119224266031,-0.07605374701042211,1
-0.4931809014704335,-0.6190112345697467,0
0.9012229599079491,0.38137464751376915,1
-0.6832485663561337,-0.12345989555368918,0
0.7048956488339582,-0.7122442343104965,1
1.4780772163102927,-0.7222659770455069,1
1.6047732305810491,0.061519048593134604,1
0.5153138829303453,0.253201631334503,0
0.7554214811490935,-1.7584373134578146,1
0.6717510713942897,-0.13753462060925528,1
1.8133018732111663,0.7888504424669336,1
1.2136958667491373,1.1886397053855322,0
-0.6194718305220365,-1.1231743398714353,0
-0.7917130026927711,0.05848132918162697,0
-0.0677786043505365,-0.3683637745457065,0
0.715190945604345,-0.03622699400854822,1
0.7891544825269333,0.33223195408662415,0
0.5279734374610329,0.8327338316739513,0
-0.28476891405759314,-0.6767574934867141,0
1.8669532422807644,0.11088829252843782,1
0.4486025570515582,-0.04789384829379913,0
1.1345234469691852,1.230136590176953,0
-0.7948848771098572,-0.23458859814709918,0
0.84153850654988,0.27706148466329866,0
2.900790630436086,0.8923505212013059,1
1.214903722331139,0.20786524867892556,1
1.0003698661833962,-0.7895795777714604,1
1.677718507705909,0.17214950112573948,1
1.8684918089567342,0.47346919112762487,1
0.6934013378076306,-0.17712981882985412,0
-0.9209172373485471,-0.9306694457571699,0
0.2041432786889302,1.150836436782792,0
1.5142022640603134,0.07352770661768966,1
0.43581997595579064,-0.581180272223736,0
1.1359464502122738,1.1642124414242156,0
0.5992637342221814,0.4817641729690358,0
1.3210673588378516,0.4179822848280281,1
-0.33498805637277024,0.24937794334773228,0
0.4353374564600851,1.6824345507525456,0
0.013704038813914635,0.16232536638671932,0
-0.04863844129074257,-0.1936471499750372,1
-1.3086792068173545,0.2575218440016665,0
-0.6057901881710757,-0.4518498586657479,0
1.5788224187762934,1.1546569098406034,1
-0.36001261747709573,-0.7941207457360516,0
-1.1833279545495932,-1.7472869687167587,0
2.814310560225367,1.2881391744504995,1
-0.5121284174171915,-0.7713581429507693,0
0.7847038460659517,0.1474115195107411,1
-1.2462855438723883,-0.9182354606744997,0
-0.28475221610219825,-1.8192248996004403,1
0.13023029624984814,0.18728214963576462,0
0.06616382315219552,-0.9661136404589602,0
0.6294181952554871,1.0006148986243857,0
-1.6237935851194016,-1.309061602054966,0
1.0337693539041,-0.3028378059373386,1
1.4245682186329833,1.180363801548167,1
0.07851540319518699,1.4713448449017208,0
-0.1692572505935661,0.24729794354122422,0
0.48140992442840874,0.06510626248096915,0
0.594809563296744,0.3390628751127876,1
-1.0724683876886567,-1.2130479805266272,1
0.32202730712173283,0.9396078271208527,0
1.2248177320497053,-0.7640616173926437,1
0.637500510498448,1.9478892198463107,0
0.18777932766030414,-2.1325803270293684,1
0.0489370586400683,0.09448416536694426,0
2.9593364747553483,2.064360305294761,1
0.003666116438877559,0.4281444604952336,0
0.16769020076564822,-1.8085871598449361,1
0.05498116367338227,0.04470123020337507,0
0.28421275195230455,-0.9817906542566397,1
0.9115810575370645,-0.5176651401259704,1
2.599833923856745,-0.0678849873403199,1
2.033183515874402,0.2278863379875277,1
-1.1429153707233637,0.40574178771038666,0
0.9515896814680026,0.8503187303376124,0
0.6945939019244646,0.5911360681176405,0
-0.6909081516478127,-0.5143758652005956,0
-0.3853663698084746,0.19581523598737316,0
1.4758232781339673,0.31162233504003806,1
0.7098157576069053,0.4175739198032345,0
-0.3464517094852829,-0.39106464047612044,0
2.4084937783614087,1.8569227075955534,1
0.2980579416315817,-1.4794951274187431,1
0.7164522014207976,1.01282718229929,0
1.6326493939519788,0.15101013392015777,1
-0.5361421485697943,-0.5581112668412173,0
1.6297394830637817,0.8080180723291049,1
2.192613444370174,-0.5210829411198942,1
-0.2963994980266419,-0.8196742444993375,0
0.8318744399224632,-1.4168005311548009,1
1.1544015044524572,-0.6310088294499584,1
0.5564506366433066,0.33813882780968985,0
1.7851518469327416,0.7590636383028626,1
0.4178382368795419,0.381019345688489,0
1.1993978026755057,0.008526991238838091,0
0.9989405342917125,0.189041556284076,1
-0.47315012685061697,-1.033481442888731,0
2.5728063071075544,1.7353092725808326,1
2.0936505514291293,1.6651591654847244,0
1.7118273025082766,0.36460968097741886,1
-0.31086906619369115,0.22176078884684558,0
1.7560439464608997,0.5254653617317003,1
-0.02844903370614638,-1.1530252246653836,0
0.7548575861568649,-0.41203215855708664,0
0.9402879302001033,0.08630250612465593,1
0.04197686548778164,1.3431318414397955,0
0.45428081289953254,0.5064664878390132,0
0.009659480729781062,-0.8149183382726124,0
0.8604887696468471,0.341814410464354,0
-0.9577611400837575,-2.1243893186183134,0
0.5736862679539578,1.0151885065586819,0
0.05357735432950798,0.9938561110226091,0
2.3883928299539168,2.1042836514085934,0
0.26955189666868606,-1.10002397774162,1
0.713328356056208,1.1112565622268087,0
-1.5672294295347688,-0.012199217959673046,0
1.6890307120385657,0.6340683629865121,1
1.2794535562642784,-0.717692571673969,1
1.8525687666044561,0.6981250341059341,1
1.4368367334539451,0.4914771520859444,1
-0.879321538858116,-0.22007631124479787,0
-0.03091664373869629,-0.011110085085011072,0
0.7404545857559662,-1.1342743711985181,1
1.1333046593128824,0.5567066446509318,1
-0.1908906834772256,0.08591917845011403,0
2.1331894091149284,0.15481086655859216,1
1.204609840154833,-0.7870941423615134,1
-0.8245898441169379,-0.2673465354215408,0
1.1454514567117717,-0.2474106448631419,1
-0.8565620881394379,0.0868479846891761,0
0.4843773926448952,-0.9699823230986967,1
1.3391097308095627,-0.1756258083103736,1
2.227776947943265,2.118806246097522,0
2.0120669571330914,0.7569118971347123,1
-1.367027418486337,-0.758696013171998,0
-1.1960647732014582,-1.0073452450797624,0
0.1779762624804906,-0.9216291817600899,1
-0.5994959264416644,0.2019582157279681,0
1.5583937500705958,-0.13818980473948336,1
-1.815858382382008,0.12387604810079135,0
1.0540428708900915,0.7920418566128573,0
-0.03413745478642573,-0.33517866542097824,0
-0.6472495015777542,-1.2549524512648387,1
-1.9465755345692284,-1.9828855979552447,0
-0.386222550433121,-0.37191189081108134,0
1.087722422002067,0.17292242078688239,0
0.4655951711686913,-0.9650446631217803,1
0.6267600362653167,0.5032082651487298,0
0.7369524654639741,1.3808175138563683,0
-0.11188911841907823,-0.8270706380135923,1
1.070381326058857,1.6093397583942592,0
0.9035223335085414,-0.6296281469940427,1
0.6926728153136357,-0.0669617446986212,1
1.735728495386228,-0.18090485934504438,1
-1.795250591295707,-1.7979486330716206,0
0.12369003513960018,-1.0014805242717655,0
1.6016763452586988,-0.6848873138908825,1
-0.1248840131443269,-0.7132108747982319,0
-1.5240484521208515,-0.7491399971360411,0
-1.0740208375597435,-1.6927094215796712,0
1.6709975574901377,1.775740552175871,1
-0.11358418341825365,0.44000787502165856,0
1.3754021929810931,0.7649111151976941,0
-0.04313427766153158,-0.11543376672966368,0
0.26340845718226596,0.07544029618741592,0
0.6543119587989754,0.33948541490401074,1
2.118256160447263,1.3659214135990416,0
1.4063320615874697,0.35122769085565747,1
-1.6265936754362473,-2.022796147546772,0
3.0089383135294705,1.765775040874798,1
3.0907859765904897,2.9838463116041947,1
-2.0150008617285566,-1.5670738211540918,0
2.5556817677438435,1.9345127630940597,1
-0.475844394918743,-1.1031878574156733,0
1.073943932210857,-0.3141396348746653,1
2.7727121386124276,1.137238529162591,1
0.021877398805986364,-0.5599644900035117,0
-1.2996684718578981,-1.5687904109641038,0
-1.0759875443939981,-1.4767977813332327,0
0.8338012220447093,0.2881182854588592,0
0.2667265124492853,-0.9815336319114764,0
2.7330056772509748,1.046094663753857,1
-0.03654353431967447,-0.13272420283824532,0
0.14947558818647977,0.7951118282369304,0
-0.9304804589280062,-1.016725121221619,1
-1.1520010978836503,-1.0497872847803646,0
0.003715505801304088,-0.027073959973053202,0
0.044104305787431665,-0.723943216434608,0
1.5586470621136423,0.1626670225538717,1
0.8383589473504311,0.20689544644175223,0
-0.5657070415145109,-1.3145014066927616,1
1.8969611169976401,0.456223919444735,1
1.8929019885699707,0.9935406583245718,1
1.22279316755063,1.00914366559379,0
1.3541187053551282,0.42427258951285546,1
-0.8364270864574075,-0.19409607909079615,0
-0.6678317674046197,-0.8886402481915985,1
0.20139269404061821,-0.9524947253388715,0
1.1949510048215473,0.3350432980341303,1
1.0452498873453315,1.7101452466591422,0
1.5164756572661893,1.4251146190608444,0
1.67757640183303,0.7378850997821482,0
2.4829209487213166,1.2460736383272597,1
-0.4885060918367661,-1.8981160837741293,1
0.7915167364771074,-0.29280626618603167,1
0.39570111834471966,-0.4168243136961823,1
2.242084652040713,0.9294367058422253,1
-0.3200557608726059,-0.7783331370633355,0
0.06749967719974181,-0.2204120547757528,1
-0.6218939888682706,-0.05652048090307223,0
2.2328525016857084,0.5475991322070749,1
-0.2193230534792856,-0.9971440381238318,1
1.2539479042733201,-0.010776144558481434,1
1.093828741970463,-0.2679260835522936,1
-0.8048069234397783,-0.9878645900559038,0
0.457966602074159,-0.5814568545224701,0
0.05186331223184651,-1.1182386567303741,0
-0.07607408577432428,-0.3138086834216999,1
0.5660926090096933,-0.04021223347914916,1
0.2948854018021107,0.7878862362833574,0
-0.21189574273806486,-0.1725558400760425,0
-1.359724033229995,-1.8632582275862923,0
1.7475139117368006,0.043239087284273565,1
0.791279994205229,0.38275483608568933,0
0.6650728363261891,-0.7346441774430102,1
1.9961623004904943,0.5406218774312567,1
2.2383102002796766,0.33018975485246527,1
-0.5946582047354396,0.2178296304762748,0
0.9167525607384424,0.462260055877244,0
-1.8059689895287108,-2.5658642400815164,0
0.699107232377749,1.130896312328998,0
0.8835808500070801,-0.09037097994040522,1
0.005686591986162366,-0.38345482477050463,0
-0.052109422327265856,-1.1326176866976356,0
0.7618954359489752,-0.006695359375700289,1
1.834389688223124,0.8670357573109124,1
1.7888810629223426,1.1249085159580128,1
-0.16656283438271324,-1.5611298064398955,1
0.6900570400390816,-0.42609257666258005,1
-0.6359569936616555,-0.42220728103617994,0
1.4642426356343883,-0.16312137765448886,1
0.6141700935357941,1.5083449840667718,0
0.1007916265162969,-0.2413519810717531,0
0.5226994708840891,1.1274628416313839,0
-1.2039608005377087,-0.32971446679306676,0
0.9015558693944692,-1.3435952631611179,1
-0.36458743912779956,0.6787008816883496,0
1.6152651311911945,-0.5654406325022302,1
-0.15941202099299256,-1.0457640505165884,1
0.938325774028145,0.9596656179677181,0
-0.5054018617627439,-0.4333537064282081,0
0.967970790238377,-0.054725612663139765,1
2.3190639977151033,1.3266649608562784,1
0.13518109593802274,-0.685200460841415,0
-1.3978408301072875,-0.7097839581338269,0
-0.31646090751051953,-0.8583423578924345,0
-1.3000791224941963,-1.1774557421140532,0
0.8489154084721593,-0.2085657354299101,0
1.0508323551619423,0.987306480009491,0
-0.33708687908784907,0.6476717885894798,0
0.9239666493930705,-0.2515865729773754,1
-1.3679657010358142,-0.9295142267905898,0
0.9087781184289397,0.6241839085022719,0
0.7515594025128263,0.6302016699980132,0
1.1482665501074059,-0.323882378729213,1
-1.3510925788555888,-1.3180313013163074,0
1.2534343038524238,0.5436248665241143,0
1.776579610123946,0.1822371056501264,1
1.729624854793379,1.8904206609609866,0
1.2617466791026954,-0.44414295875683124,1
-0.8119123139051576,0.3388992967988769,0
1.0675824110549166,0.17593740293961643,1
1.3893908519710203,0.2412346635782981,1
0.7928997135149487,0.6075829919938064,0
0.04403025951431699,-0.24227973781088738,0
-0.7663163205237032,0.13320143116508298,0
2.116799110294297,1.6158645960200035,0
1.211893722516823,-0.15316327216662495,1
0.3972120430822735,0.34601183797990354,0
0.43681170336993397,1.492001387043151,0
0.42850285044361014,-0.6433808420301936,1
-0.09468713302854144,-0.09232947629405151,0
0.39156845876321794,0.5548735508970818,0
-0.205769697034466,0.7859578921181092,0
0.3605720277732258,0.0711036955151383,0
0.34719864865454786,-0.5965683280620734,1
1.1617003837279796,0.9138353180857228,0
-0.6640746244590351,-0.18595332778036577,0
-2.508885460079646,-2.303061987803578,0
1.1465871472312066,0.3033574411038599,1
1.8590885077692045,0.5182013247549678,1
0.35673439312312755,-0.3433665140081522,0
2.1133097833948966,0.6361055417971241,1
0.900725606167394,1.0889184227288202,0
1.5080099828801403,0.4273102573538616,1
0.8131784867043685,-0.6395770662783081,1
-1.7303622833527224,-1.252543892806808,0
0.17364105198448201,1.1747621732488038,0
1.33512705810373,-0.8236987453105248,1
0.8965892406687397,-0.6862892521109032,1
1.012835492311718,-0.1547387430590645,0
1.845819602666504,0.680790241729907,1
-0.9611568246877749,0.1774576706193139,0
1.3246921675255965,0.5047326199526845,0
1.9171714592751161,0.4558074532841288,1
1.9747567562002382,1.639027237787681,0
-1.6240190802308452,-0.002147988491854475,0
0.015139143246379138,-0.5125843886521781,0
1.4722342801032238,0.13773888861654146,1
-1.607092227805961,-1.3895619621418334,0
0.6809903480763029,-0.6026376916288821,0
1.0076208409357774,-1.0422439412871307,1
-1.0309290215183484,-0.5106527575346946,0
-0.35998022266140084,-1.2679888334392448,1
-0.7148493697145949,-0.10636133068327545,0
2.3943695200703905,0.5309828121300655,1
-1.7872758201974794,-1.6845934280981762,0
0.2614465124133787,-1.3683990033230602,1
1.2161784410009395,0.3130038497206584,1
-0.14076824558246423,0.6548424588025112,0
-0.026174470344620646,-0.2351900727258731,0
0.9156783765359735,1.3253484802188304,0
0.5012264589996812,-0.20165463581085613,1
0.6700009408323466,0.2937159879460526,0
2.322719289988086,1.0825562845236165,1
-1.026119910053417,-1.1177131805055505,0
0.10245865053821278,-0.12450431605493484,0
0.3721266540263364,0.04086409582584464,0
0.5815925750940011,1.352107106262583,0
